onset	duration	trial_type	value
2.0	0.512	target	11
3.978	1.086	nontarget	12
7.062	0.631	nontarget	12
8.868	0.703	target	11
11.479	0.942	target	11
14.297	0.99	target	11
18.211	1.586	nontarget	12
22.221	1.004	nontarget	12
25.944	1.167	target	11
28.249	1.761	target	11
32.241	1.636	nontarget	12
36.72	0.973	nontarget	12
39.951	1.386	target	11
43.487	1.843	target	11
46.507	1.515	target	11
49.063	0.519	nontarget	12
50.674	1.101	target	11
54.564	1.58	target	11
57.155	1.332	target	11
60.458	0.868	target	11
63.228	1.224	target	11
66.304	0.739	target	11
69.247	1.159	nontarget	12
