onset	duration	trial_type	value
2.0	1.714	recall_start	42
4.808	1.589	sequence_presentation	41
8.922	0.76	recall_start	42
11.526	1.741	sequence_presentation	41
14.963	1.859	recall_start	42
19.148	1.153	sequence_presentation	41
22.38	1.233	recall_start	42
26.254	1.748	sequence_presentation	41
29.298	1.939	sequence_presentation	41
32.561	1.044	recall_start	42
35.089	1.206	recall_start	42
38.412	1.044	recall_start	42
40.607	0.75	sequence_presentation	41
43.13	1.059	recall_start	42
45.52	1.349	recall_start	42
49.5	0.507	sequence_presentation	41
52.232	1.046	sequence_presentation	41
56.263	0.547	sequence_presentation	41
58.202	1.293	sequence_presentation	41
61.24	1.471	sequence_presentation	41
64.733	0.671	sequence_presentation	41
68.112	0.551	recall_start	42
69.866	1.073	sequence_presentation	41
72.634	0.503	recall_start	42
75.08	1.346	sequence_presentation	41
