onset	duration	trial_type	value
2.0	1.673	cue_left	51
5.994	0.968	cue_left	51
8.362	1.641	cue_left	51
11.615	1.153	cue_right	52
15.729	0.942	cue_right	52
18.08	1.979	cue_left	51
22.092	1.69	cue_right	52
26.261	1.116	cue_right	52
29.94	1.71	cue_right	52
33.288	0.793	cue_left	51
35.917	0.947	cue_right	52
38.729	0.599	cue_left	51
41.014	1.171	cue_left	51
43.278	0.983	cue_right	52
47.011	1.343	cue_left	51
50.282	0.927	cue_left	51
52.542	1.753	cue_left	51
55.556	1.032	cue_right	52
58.884	1.656	cue_left	51
63.472	0.623	cue_left	51
66.468	0.776	cue_right	52
68.661	0.662	cue_left	51
71.803	1.595	cue_left	51
76.396	1.14	cue_right	52
