onset	duration	trial_type	value
2.0	1.284	sequence_presentation	41
4.335	1.996	sequence_presentation	41
8.546	1.372	recall_start	42
12.751	1.27	recall_start	42
16.768	0.815	sequence_presentation	41
18.948	0.552	sequence_presentation	41
21.913	0.562	recall_start	42
24.632	0.695	recall_start	42
26.971	1.129	recall_start	42
30.466	0.583	recall_start	42
33.609	0.52	sequence_presentation	41
36.78	1.392	sequence_presentation	41
39.932	1.673	sequence_presentation	41
44.037	1.874	sequence_presentation	41
47.361	1.046	recall_start	42
50.613	1.996	recall_start	42
54.002	1.534	recall_start	42
57.861	1.307	recall_start	42
61.976	1.561	recall_start	42
65.178	1.843	sequence_presentation	41
68.878	0.85	recall_start	42
71.486	0.652	recall_start	42
73.348	1.687	sequence_presentation	41
77.757	1.661	recall_start	42
82.173	1.083	recall_start	42
84.316	0.976	sequence_presentation	41
86.36	0.534	sequence_presentation	41
88.14	1.83	recall_start	42
92.857	0.828	sequence_presentation	41
95.259	0.836	sequence_presentation	41
