onset	duration	trial_type	value
2.0	1.775	cue_right	52
5.125	1.131	cue_right	52
7.518	1.189	cue_right	52
11.233	0.849	cue_right	52
14.22	1.327	cue_left	51
17.276	1.297	cue_right	52
19.812	1.004	cue_right	52
22.754	1.356	cue_right	52
26.124	0.911	cue_right	52
29.151	1.754	cue_right	52
32.63	1.635	cue_right	52
36.896	1.393	cue_left	51
40.475	1.017	cue_left	51
43.163	1.911	cue_left	51
47.368	1.539	cue_right	52
51.237	0.845	cue_right	52
54.111	1.675	cue_left	51
58.139	0.93	cue_left	51
61.399	1.646	cue_right	52
