onset	duration	trial_type	value
2.0	1.11	recall_start	42
4.151	0.947	sequence_presentation	41
6.218	1.93	recall_start	42
10.725	1.673	recall_start	42
13.528	1.725	sequence_presentation	41
17.197	1.975	recall_start	42
21.509	1.586	recall_start	42
25.418	0.782	recall_start	42
28.528	1.996	recall_start	42
31.53	0.706	sequence_presentation	41
33.73	0.908	recall_start	42
36.174	0.593	recall_start	42
38.915	0.816	recall_start	42
40.96	1.06	recall_start	42
43.279	0.847	sequence_presentation	41
46.464	1.908	recall_start	42
49.776	0.785	sequence_presentation	41
52.971	0.872	recall_start	42
56.222	1.416	recall_start	42
58.785	1.246	recall_start	42
61.734	0.867	sequence_presentation	41
64.352	0.81	sequence_presentation	41
67.912	0.583	sequence_presentation	41
70.95	0.914	recall_start	42
