onset	duration	trial_type	value
2.0	1.339	cue_right	52
4.445	1.013	cue_left	51
8.391	0.642	cue_left	51
10.475	1.526	cue_right	52
13.8	1.521	cue_left	51
17.132	1.858	cue_left	51
20.386	1.696	cue_left	51
23.697	0.855	cue_left	51
27.411	1.676	cue_left	51
32.058	0.772	cue_left	51
35.347	1.438	cue_left	51
38.331	1.29	cue_left	51
41.952	0.68	cue_right	52
44.345	0.736	cue_right	52
46.926	0.646	cue_left	51
50.537	1.621	cue_right	52
53.609	1.15	cue_left	51
57.281	1.168	cue_right	52
60.075	1.087	cue_right	52
63.193	1.705	cue_left	51
67.569	0.862	cue_right	52
70.536	0.764	cue_right	52
74.135	1.237	cue_left	51
77.084	1.933	cue_right	52
