onset	duration	trial_type	value
2.0	1.403	nontarget	12
6.102	1.864	target	11
10.154	0.63	nontarget	12
13.434	0.8	target	11
15.692	1.168	nontarget	12
18.385	1.191	target	11
21.888	0.68	target	11
25.128	0.726	target	11
28.381	1.808	nontarget	12
31.771	1.124	nontarget	12
35.875	1.058	nontarget	12
39.108	1.919	target	11
43.211	1.01	nontarget	12
46.55	1.972	target	11
50.719	1.193	target	11
53.618	1.962	nontarget	12
57.283	1.679	target	11
60.422	0.774	target	11
63.516	1.335	target	11
65.992	0.531	target	11
69.428	1.564	nontarget	12
72.122	0.754	target	11
75.222	0.633	target	11
78.015	1.876	target	11
