onset	duration	trial_type	value
2.0	1.247	recall_start	42
4.982	1.223	sequence_presentation	41
7.267	1.513	recall_start	42
9.901	0.53	recall_start	42
11.924	0.576	recall_start	42
14.733	1.887	sequence_presentation	41
19.475	1.278	sequence_presentation	41
22.98	0.646	sequence_presentation	41
25.98	1.573	sequence_presentation	41
28.609	0.831	recall_start	42
31.4	1.287	sequence_presentation	41
34.747	0.689	sequence_presentation	41
38.226	1.078	recall_start	42
40.706	1.267	sequence_presentation	41
44.453	0.572	recall_start	42
46.501	1.659	sequence_presentation	41
50.519	1.187	sequence_presentation	41
54.332	0.666	recall_start	42
