onset	duration	trial_type	value
2.0	1.606	cue_left	51
4.989	1.511	cue_left	51
9.169	1.927	cue_right	52
14.038	1.353	cue_left	51
17.291	1.723	cue_right	52
21.291	1.931	cue_left	51
26.057	0.506	cue_left	51
28.513	1.554	cue_right	52
31.626	1.859	cue_left	51
35.586	1.886	cue_left	51
39.982	1.03	cue_right	52
43.796	1.587	cue_left	51
47.035	1.205	cue_right	52
50.796	1.11	cue_right	52
54.422	0.691	cue_left	51
57.669	1.097	cue_right	52
61.395	0.796	cue_right	52
64.306	1.256	cue_left	51
67.993	1.772	cue_left	51
