onset	duration	trial_type	value
2.0	0.902	recall_start	42
4.19	1.696	sequence_presentation	41
8.419	1.694	sequence_presentation	41
12.591	1.422	sequence_presentation	41
15.816	0.667	recall_start	42
18.046	1.83	sequence_presentation	41
22.168	1.626	sequence_presentation	41
25.94	1.992	sequence_presentation	41
28.952	1.533	recall_start	42
31.657	1.479	sequence_presentation	41
35.383	1.985	recall_start	42
39.52	0.86	recall_start	42
42.761	0.66	recall_start	42
46.203	1.829	sequence_presentation	41
50.602	1.551	sequence_presentation	41
54.696	1.485	recall_start	42
58.295	1.031	sequence_presentation	41
61.496	1.934	recall_start	42
66.136	1.926	sequence_presentation	41
