onset	duration	trial_type	value
2.0	1.776	recall_start	42
6.074	1.323	recall_start	42
8.541	1.836	sequence_presentation	41
12.989	0.794	sequence_presentation	41
16.742	1.604	sequence_presentation	41
20.31	1.633	recall_start	42
24.467	0.837	recall_start	42
26.426	1.431	recall_start	42
29.708	0.64	recall_start	42
33.061	1.988	sequence_presentation	41
36.754	0.945	sequence_presentation	41
39.816	1.789	recall_start	42
43.895	1.854	sequence_presentation	41
47.877	1.485	recall_start	42
52.167	0.881	recall_start	42
54.614	1.975	recall_start	42
58.104	0.76	sequence_presentation	41
59.994	1.841	sequence_presentation	41
64.807	1.436	sequence_presentation	41
67.953	1.64	sequence_presentation	41
71.824	1.855	sequence_presentation	41
