onset	duration	trial_type	value
2.0	0.717	cue_left	51
4.791	1.568	cue_left	51
7.582	0.596	cue_left	51
9.408	0.677	cue_left	51
11.212	1.526	cue_right	52
15.644	1.108	cue_left	51
19.494	1.412	cue_left	51
23.694	1.851	cue_right	52
28.31	0.963	cue_left	51
31.17	1.131	cue_right	52
34.156	0.742	cue_right	52
36.505	0.97	cue_right	52
39.187	1.778	cue_right	52
42.514	1.272	cue_right	52
45.577	0.74	cue_left	51
48.867	1.506	cue_left	51
52.204	1.063	cue_right	52
55.352	0.993	cue_left	51
59.059	1.404	cue_right	52
63.091	1.739	cue_left	51
66.695	0.646	cue_right	52
68.445	0.896	cue_left	51
