onset	duration	trial_type	value
2.0	1.085	recall_start	42
4.898	0.803	sequence_presentation	41
8.497	1.412	recall_start	42
11.335	0.534	recall_start	42
14.022	0.682	recall_start	42
17.333	1.492	recall_start	42
20.796	0.717	recall_start	42
24.254	0.626	recall_start	42
26.119	1.592	sequence_presentation	41
30.036	1.887	recall_start	42
33.406	1.44	sequence_presentation	41
35.976	1.42	recall_start	42
39.443	1.929	recall_start	42
43.159	0.661	sequence_presentation	41
45.422	0.975	recall_start	42
48.884	0.718	sequence_presentation	41
51.114	1.407	sequence_presentation	41
54.738	1.49	recall_start	42
57.581	1.134	recall_start	42
61.022	1.081	recall_start	42
63.93	1.08	sequence_presentation	41
67.638	1.989	sequence_presentation	41
72.082	0.924	sequence_presentation	41
