onset	duration	trial_type	value
2.0	1.832	recall_start	42
5.983	1.187	sequence_presentation	41
9.262	1.791	recall_start	42
13.268	1.477	sequence_presentation	41
17.075	1.467	sequence_presentation	41
21.391	0.683	recall_start	42
23.299	0.556	sequence_presentation	41
25.705	0.581	sequence_presentation	41
29.183	1.436	recall_start	42
32.752	0.859	sequence_presentation	41
35.136	1.707	recall_start	42
37.901	1.597	recall_start	42
41.68	1.285	sequence_presentation	41
45.318	0.97	sequence_presentation	41
47.794	0.676	recall_start	42
51.376	0.821	sequence_presentation	41
54.846	1.156	sequence_presentation	41
57.331	1.426	sequence_presentation	41
61.375	0.71	sequence_presentation	41
64.047	1.165	recall_start	42
66.652	0.715	recall_start	42
68.695	1.28	sequence_presentation	41
71.162	1.668	recall_start	42
