onset	duration	trial_type	value
2.0	0.566	cue_left	51
4.508	1.605	cue_right	52
9.01	1.41	cue_left	51
12.692	1.258	cue_right	52
15.218	1.898	cue_right	52
18.446	0.919	cue_left	51
21.924	1.822	cue_right	52
26.024	1.557	cue_left	51
28.602	1.621	cue_left	51
32.081	0.872	cue_left	51
34.196	0.965	cue_left	51
38.084	1.245	cue_right	52
40.792	1.644	cue_right	52
44.736	0.613	cue_right	52
47.564	0.681	cue_left	51
49.729	1.963	cue_left	51
52.831	0.71	cue_left	51
56.192	1.287	cue_left	51
58.769	0.505	cue_left	51
60.91	1.921	cue_right	52
64.096	1.694	cue_left	51
66.872	1.273	cue_left	51
71.102	1.07	cue_right	52
74.657	1.538	cue_left	51
77.213	0.856	cue_right	52
79.73	1.383	cue_left	51
83.539	1.83	cue_left	51
86.388	1.42	cue_left	51
