onset	duration	trial_type	value
2.0	1.535	sequence_presentation	41
4.66	1.55	sequence_presentation	41
8.093	1.779	sequence_presentation	41
11.459	1.066	sequence_presentation	41
14.13	0.604	sequence_presentation	41
17.628	1.06	recall_start	42
19.998	0.652	recall_start	42
23.128	1.047	recall_start	42
26.621	0.951	recall_start	42
29.415	1.376	recall_start	42
33.243	1.446	recall_start	42
36.436	0.656	recall_start	42
38.458	1.175	sequence_presentation	41
41.643	1.378	sequence_presentation	41
44.033	1.251	sequence_presentation	41
47.943	0.922	recall_start	42
50.649	1.306	sequence_presentation	41
54.217	1.788	sequence_presentation	41
57.053	1.237	recall_start	42
