onset	duration	trial_type	value
2.0	1.042	cue_right	52
4.776	1.182	cue_right	52
7.992	0.716	cue_left	51
11.553	0.635	cue_left	51
14.002	1.509	cue_right	52
18.342	1.479	cue_left	51
22.492	0.879	cue_left	51
25.778	1.262	cue_right	52
29.467	1.246	cue_left	51
31.858	0.766	cue_right	52
33.69	0.746	cue_right	52
37.206	1.874	cue_left	51
40.407	0.521	cue_left	51
43.274	1.759	cue_right	52
46.221	0.976	cue_right	52
48.905	1.065	cue_right	52
52.506	1.96	cue_right	52
56.32	0.7	cue_right	52
58.892	0.698	cue_left	51
60.891	1.391	cue_right	52
63.336	0.848	cue_left	51
66.922	0.961	cue_right	52
70.483	1.413	cue_right	52
73.632	1.822	cue_left	51
76.725	1.891	cue_left	51
