onset	duration	trial_type	value
2.0	1.925	recall_start	42
5.795	1.879	sequence_presentation	41
10.022	1.652	recall_start	42
12.856	1.838	sequence_presentation	41
16.049	0.897	recall_start	42
19.339	1.737	sequence_presentation	41
23.191	1.143	recall_start	42
26.531	1.837	recall_start	42
31.153	1.419	sequence_presentation	41
33.959	0.77	sequence_presentation	41
36.194	1.705	sequence_presentation	41
39.581	0.907	recall_start	42
43.172	1.839	recall_start	42
46.457	0.915	recall_start	42
49.868	1.96	recall_start	42
54.149	1.389	recall_start	42
57.636	1.166	sequence_presentation	41
61.774	1.2	recall_start	42
