onset	duration	trial_type	value
2.0	1.872	recall_start	42
5.946	1.887	sequence_presentation	41
9.059	1.2	recall_start	42
12.231	0.865	sequence_presentation	41
14.741	1.065	sequence_presentation	41
16.999	1.941	recall_start	42
21.884	0.787	recall_start	42
25.055	0.803	recall_start	42
27.786	1.403	recall_start	42
30.682	0.963	recall_start	42
33.58	1.826	sequence_presentation	41
36.96	1.547	sequence_presentation	41
40.01	0.536	recall_start	42
42.653	0.97	sequence_presentation	41
45.753	1.106	recall_start	42
49.736	1.216	sequence_presentation	41
52.185	0.692	sequence_presentation	41
54.046	1.645	recall_start	42
57.65	1.085	recall_start	42
61.0	0.882	sequence_presentation	41
64.196	1.696	recall_start	42
68.279	0.714	sequence_presentation	41
71.686	1.078	recall_start	42
75.039	1.52	recall_start	42
78.004	0.605	recall_start	42
80.655	1.457	sequence_presentation	41
83.209	0.862	recall_start	42
86.247	1.251	sequence_presentation	41
