onset	duration	trial_type	value
2.0	0.954	cue_right	52
5.559	1.143	cue_left	51
8.972	1.212	cue_left	51
11.196	1.901	cue_left	51
14.514	0.647	cue_right	52
16.776	1.719	cue_right	52
19.64	0.923	cue_right	52
23.191	1.772	cue_left	51
26.108	0.784	cue_left	51
27.986	0.873	cue_right	52
30.709	1.765	cue_left	51
35.23	1.291	cue_right	52
39.097	0.744	cue_right	52
41.059	1.004	cue_left	51
43.559	1.673	cue_left	51
46.862	0.99	cue_right	52
48.997	0.985	cue_right	52
51.948	0.881	cue_left	51
55.274	0.932	cue_left	51
58.783	1.108	cue_left	51
61.291	1.432	cue_right	52
63.74	0.881	cue_left	51
66.361	1.285	cue_right	52
70.417	1.187	cue_left	51
72.943	0.707	cue_right	52
