onset	duration	trial_type	value
2.0	0.806	target	11
4.014	0.743	nontarget	12
7.187	0.741	target	11
10.58	1.538	nontarget	12
14.568	0.569	target	11
17.109	1.976	target	11
20.569	0.714	nontarget	12
23.434	0.995	target	11
26.617	0.553	nontarget	12
28.887	0.955	target	11
32.677	1.344	target	11
35.244	0.838	target	11
37.107	1.285	nontarget	12
39.982	1.894	target	11
43.278	0.621	target	11
45.484	1.667	nontarget	12
50.144	0.617	target	11
53.122	1.225	target	11
56.323	1.845	target	11
59.493	1.515	nontarget	12
63.552	1.236	target	11
67.647	1.65	target	11
70.437	0.771	target	11
72.318	0.822	target	11
75.815	0.793	target	11
78.732	1.162	nontarget	12
