onset	duration	trial_type	value
2.0	1.642	sequence_presentation	41
5.182	1.593	sequence_presentation	41
9.733	1.184	recall_start	42
13.648	0.567	sequence_presentation	41
15.599	1.109	sequence_presentation	41
19.532	0.81	recall_start	42
22.483	1.739	recall_start	42
26.607	1.403	recall_start	42
29.695	1.648	sequence_presentation	41
34.13	1.502	recall_start	42
36.899	1.493	sequence_presentation	41
39.684	1.022	sequence_presentation	41
43.28	0.768	recall_start	42
46.123	1.425	sequence_presentation	41
48.569	1.976	recall_start	42
52.523	1.386	sequence_presentation	41
56.905	0.816	recall_start	42
60.371	1.855	recall_start	42
64.896	1.356	sequence_presentation	41
68.609	1.741	recall_start	42
73.03	0.64	sequence_presentation	41
76.643	1.443	recall_start	42
79.603	0.838	sequence_presentation	41
81.628	1.788	recall_start	42
85.276	0.511	sequence_presentation	41
87.2	1.549	recall_start	42
90.434	0.592	sequence_presentation	41
93.558	1.945	sequence_presentation	41
97.004	1.13	recall_start	42
100.357	1.542	recall_start	42
