onset	duration	trial_type	value
2.0	1.653	recall_start	42
5.436	0.946	sequence_presentation	41
8.106	1.067	sequence_presentation	41
11.452	1.733	recall_start	42
15.413	1.701	recall_start	42
18.668	1.443	sequence_presentation	41
21.859	0.849	sequence_presentation	41
25.394	1.59	recall_start	42
28.601	0.912	recall_start	42
32.149	1.587	sequence_presentation	41
36.456	0.58	sequence_presentation	41
38.551	1.065	sequence_presentation	41
41.205	1.849	sequence_presentation	41
44.867	1.355	sequence_presentation	41
48.83	1.396	recall_start	42
52.662	0.848	recall_start	42
55.075	1.469	recall_start	42
