onset	duration	trial_type	value
2.0	0.954	recall_start	42
5.046	1.008	recall_start	42
8.586	1.433	sequence_presentation	41
11.369	1.536	sequence_presentation	41
15.454	0.613	recall_start	42
17.518	0.835	sequence_presentation	41
21.061	1.02	recall_start	42
24.917	1.847	sequence_presentation	41
29.111	0.88	sequence_presentation	41
31.382	0.715	sequence_presentation	41
34.303	1.513	sequence_presentation	41
38.759	1.443	sequence_presentation	41
42.83	1.763	recall_start	42
45.796	0.714	sequence_presentation	41
49.307	1.532	recall_start	42
52.765	0.587	recall_start	42
55.143	0.554	sequence_presentation	41
57.617	1.119	recall_start	42
61.146	1.85	recall_start	42
64.296	1.648	recall_start	42
68.595	1.5	sequence_presentation	41
72.537	1.501	sequence_presentation	41
75.22	0.918	sequence_presentation	41
77.153	0.763	sequence_presentation	41
