onset	duration	trial_type	value
2.0	1.99	cue_left	51
6.624	1.449	cue_left	51
9.962	0.868	cue_left	51
12.337	1.376	cue_left	51
14.738	1.967	cue_left	51
17.721	0.577	cue_right	52
21.077	0.709	cue_left	51
23.263	0.912	cue_left	51
26.335	0.551	cue_left	51
28.854	1.326	cue_right	52
31.654	0.674	cue_right	52
34.811	0.952	cue_right	52
37.99	1.31	cue_left	51
40.799	1.647	cue_left	51
44.02	1.95	cue_left	51
48.136	1.562	cue_left	51
51.759	0.798	cue_right	52
55.422	1.017	cue_right	52
57.632	1.101	cue_right	52
