onset	duration	trial_type	value
2.0	1.903	cue_right	52
5.776	1.048	cue_left	51
8.998	0.56	cue_left	51
12.048	0.705	cue_right	52
14.925	0.606	cue_right	52
16.916	1.183	cue_left	51
20.192	1.832	cue_right	52
23.522	1.882	cue_right	52
27.517	1.588	cue_right	52
30.509	0.97	cue_right	52
34.279	1.33	cue_left	51
37.239	1.826	cue_right	52
41.712	1.719	cue_left	51
45.671	0.755	cue_left	51
49.143	0.689	cue_right	52
52.803	1.447	cue_left	51
57.049	1.837	cue_right	52
61.66	1.31	cue_right	52
64.56	0.765	cue_right	52
67.491	0.967	cue_left	51
70.997	1.085	cue_left	51
73.445	1.441	cue_left	51
