onset	duration	trial_type	value
2.0	1.784	nontarget	12
5.668	1.929	target	11
9.38	1.228	target	11
13.411	1.68	nontarget	12
17.666	0.557	target	11
21.054	1.719	target	11
25.343	1.238	target	11
28.887	1.721	target	11
32.077	1.946	nontarget	12
36.376	0.881	target	11
39.923	0.856	target	11
42.668	0.824	target	11
45.75	0.971	nontarget	12
48.072	0.602	nontarget	12
51.277	0.915	nontarget	12
53.522	0.52	nontarget	12
55.73	1.242	target	11
58.76	1.567	target	11
61.559	0.792	nontarget	12
65.312	0.957	nontarget	12
68.536	0.92	target	11
71.094	1.235	target	11
74.908	1.77	nontarget	12
78.373	1.928	nontarget	12
82.214	0.977	target	11
85.974	1.868	target	11
89.537	1.066	target	11
