onset	duration	trial_type	value
2.0	0.547	nontarget	12
5.221	1.746	target	11
8.926	1.683	nontarget	12
12.876	1.077	nontarget	12
16.429	0.593	target	11
18.768	1.737	target	11
21.729	1.566	nontarget	12
24.411	1.22	nontarget	12
26.799	0.801	target	11
28.81	0.668	target	11
31.723	0.633	nontarget	12
34.39	0.76	nontarget	12
37.234	0.695	nontarget	12
40.162	0.744	target	11
42.533	1.626	target	11
45.757	0.67	target	11
48.357	0.669	target	11
51.602	0.96	target	11
55.159	1.804	nontarget	12
58.201	0.792	nontarget	12
61.91	0.852	nontarget	12
64.088	1.968	nontarget	12
68.13	0.989	target	11
