onset	duration	trial_type	value
2.0	1.41	cue_left	51
4.961	1.07	cue_right	52
8.13	1.174	cue_left	51
11.494	0.754	cue_left	51
14.254	0.824	cue_left	51
16.568	0.869	cue_right	52
19.394	1.602	cue_left	51
23.518	0.703	cue_right	52
25.938	1.142	cue_right	52
29.208	0.846	cue_left	51
32.321	1.499	cue_right	52
36.594	0.759	cue_right	52
38.552	0.772	cue_right	52
41.331	1.459	cue_left	51
44.76	1.655	cue_left	51
48.501	1.332	cue_left	51
52.03	1.42	cue_left	51
54.496	1.867	cue_left	51
59.223	1.836	cue_left	51
62.96	0.922	cue_right	52
64.928	1.734	cue_left	51
68.589	1.687	cue_right	52
