onset	duration	trial_type	value
2.0	0.608	sequence_presentation	41
5.272	1.694	recall_start	42
9.663	1.243	recall_start	42
13.564	1.924	sequence_presentation	41
16.775	0.981	recall_start	42
20.023	1.763	sequence_presentation	41
23.658	1.642	recall_start	42
27.561	1.439	recall_start	42
31.388	0.941	recall_start	42
34.563	1.72	recall_start	42
38.406	1.026	sequence_presentation	41
41.245	0.769	recall_start	42
44.629	1.495	recall_start	42
47.568	0.724	recall_start	42
50.901	0.86	sequence_presentation	41
53.567	1.485	recall_start	42
57.354	1.364	sequence_presentation	41
60.319	1.422	sequence_presentation	41
63.872	1.681	recall_start	42
67.046	0.89	sequence_presentation	41
69.81	1.375	recall_start	42
73.682	0.853	recall_start	42
76.714	1.235	recall_start	42
79.36	0.825	sequence_presentation	41
81.315	0.94	sequence_presentation	41
84.448	1.716	sequence_presentation	41
88.565	0.586	recall_start	42
