onset	duration	trial_type	value
2.0	0.89	recall_start	42
4.426	0.671	recall_start	42
7.016	1.269	recall_start	42
10.502	0.613	recall_start	42
12.982	1.786	recall_start	42
16.749	1.496	sequence_presentation	41
20.065	0.636	sequence_presentation	41
21.842	1.772	sequence_presentation	41
25.474	1.692	recall_start	42
28.276	1.67	sequence_presentation	41
31.885	1.135	recall_start	42
34.473	0.716	sequence_presentation	41
37.303	0.556	recall_start	42
39.156	1.13	sequence_presentation	41
42.191	1.486	sequence_presentation	41
46.163	1.406	recall_start	42
49.309	1.119	recall_start	42
51.988	1.095	recall_start	42
54.212	1.659	recall_start	42
57.257	1.548	recall_start	42
61.305	1.384	sequence_presentation	41
64.62	1.972	sequence_presentation	41
