onset	duration	trial_type	value
2.0	1.456	cue_left	51
5.501	1.643	cue_right	52
8.212	1.988	cue_right	52
12.536	1.851	cue_left	51
15.898	0.619	cue_left	51
19.306	1.818	cue_left	51
22.79	0.551	cue_right	52
25.621	1.772	cue_right	52
29.622	0.998	cue_left	51
33.483	1.94	cue_left	51
38.237	1.139	cue_right	52
40.605	1.835	cue_left	51
44.87	1.659	cue_left	51
47.879	1.442	cue_left	51
51.43	1.34	cue_left	51
53.83	0.803	cue_left	51
57.578	1.183	cue_right	52
60.99	1.592	cue_right	52
64.292	1.518	cue_left	51
67.712	1.642	cue_right	52
70.601	1.697	cue_left	51
74.057	0.538	cue_right	52
76.782	1.274	cue_right	52
80.698	1.015	cue_left	51
84.326	1.936	cue_left	51
89.223	1.853	cue_left	51
92.799	1.527	cue_left	51
96.938	1.111	cue_left	51
100.331	1.524	cue_left	51
