onset	duration	trial_type	value
2.0	1.758	recall_start	42
6.167	1.066	sequence_presentation	41
8.453	1.327	recall_start	42
11.276	1.83	sequence_presentation	41
15.852	1.489	recall_start	42
18.564	1.724	sequence_presentation	41
21.571	0.997	recall_start	42
24.032	1.685	recall_start	42
27.0	0.54	sequence_presentation	41
29.46	1.251	recall_start	42
33.623	1.393	recall_start	42
37.96	1.658	sequence_presentation	41
41.824	1.42	recall_start	42
45.219	1.151	recall_start	42
48.845	1.356	recall_start	42
53.004	1.85	sequence_presentation	41
