onset	duration	trial_type	value
2.0	1.383	cue_left	51
5.566	1.969	cue_left	51
9.599	1.816	cue_left	51
14.37	1.362	cue_right	52
18.218	0.563	cue_left	51
20.462	1.944	cue_left	51
25.32	0.767	cue_right	52
28.305	1.244	cue_right	52
32.537	1.864	cue_right	52
36.857	1.353	cue_right	52
39.838	0.667	cue_right	52
41.796	1.084	cue_right	52
45.111	0.599	cue_left	51
47.829	0.925	cue_left	51
51.059	1.216	cue_right	52
54.338	0.749	cue_right	52
56.198	0.979	cue_right	52
58.647	0.887	cue_left	51
61.56	1.249	cue_right	52
65.706	1.901	cue_right	52
68.888	1.771	cue_right	52
72.626	1.045	cue_left	51
75.34	0.961	cue_left	51
78.092	0.67	cue_left	51
80.678	1.199	cue_right	52
84.458	1.472	cue_left	51
87.139	0.687	cue_right	52
90.5	1.215	cue_left	51
