onset	duration	trial_type	value
2.0	0.68	sequence_presentation	41
4.211	1.961	sequence_presentation	41
7.222	1.766	sequence_presentation	41
11.203	1.654	sequence_presentation	41
15.187	0.879	sequence_presentation	41
17.74	0.875	recall_start	42
19.921	1.95	recall_start	42
23.69	1.402	sequence_presentation	41
26.755	1.589	recall_start	42
30.065	1.418	sequence_presentation	41
34.243	0.607	sequence_presentation	41
36.494	0.688	recall_start	42
39.099	0.739	recall_start	42
40.844	0.674	sequence_presentation	41
44.003	1.794	sequence_presentation	41
47.193	1.897	recall_start	42
50.774	1.054	recall_start	42
53.511	1.452	recall_start	42
56.886	0.545	sequence_presentation	41
59.346	0.65	sequence_presentation	41
