onset	duration	trial_type	value
2.0	0.541	cue_left	51
4.882	1.445	cue_right	52
8.03	1.954	cue_left	51
11.544	1.211	cue_right	52
14.957	1.794	cue_right	52
17.929	1.647	cue_left	51
21.287	1.433	cue_right	52
23.938	0.92	cue_right	52
27.41	1.518	cue_right	52
30.649	1.04	cue_left	51
33.817	1.274	cue_left	51
36.78	1.699	cue_left	51
40.631	0.837	cue_right	52
43.759	1.803	cue_left	51
47.331	1.519	cue_right	52
50.184	1.914	cue_left	51
54.1	1.349	cue_right	52
56.753	0.624	cue_right	52
59.907	1.338	cue_left	51
63.152	0.597	cue_right	52
66.349	0.696	cue_left	51
69.947	0.616	cue_right	52
72.363	1.315	cue_left	51
76.446	0.707	cue_left	51
79.649	1.972	cue_right	52
84.048	0.999	cue_right	52
87.063	1.874	cue_left	51
90.596	1.484	cue_left	51
93.841	0.542	cue_right	52
96.295	1.956	cue_right	52
