onset	duration	trial_type	value
2.0	0.527	sequence_presentation	41
5.426	0.726	recall_start	42
7.466	1.946	sequence_presentation	41
10.564	0.652	recall_start	42
13.35	1.91	recall_start	42
18.091	1.122	sequence_presentation	41
20.229	1.857	sequence_presentation	41
23.154	0.751	recall_start	42
26.869	0.62	recall_start	42
29.145	1.092	recall_start	42
32.695	1.42	recall_start	42
35.182	0.544	sequence_presentation	41
38.412	1.796	sequence_presentation	41
42.815	1.352	recall_start	42
45.254	1.796	recall_start	42
49.167	0.993	sequence_presentation	41
