onset	duration	trial_type	value
2.0	1.891	cue_right	52
5.384	0.817	cue_left	51
8.114	1.586	cue_right	52
11.755	1.645	cue_left	51
14.968	1.084	cue_right	52
17.501	1.061	cue_left	51
21.356	0.901	cue_left	51
24.649	1.401	cue_left	51
28.508	1.271	cue_right	52
32.076	0.874	cue_left	51
34.762	0.879	cue_left	51
37.854	0.923	cue_left	51
41.002	1.064	cue_right	52
43.313	1.377	cue_right	52
46.787	1.206	cue_right	52
50.369	1.344	cue_left	51
54.218	1.456	cue_left	51
57.74	0.979	cue_left	51
60.546	0.957	cue_right	52
63.845	0.653	cue_left	51
67.247	1.444	cue_right	52
70.755	1.821	cue_left	51
74.735	0.957	cue_left	51
78.246	0.934	cue_left	51
80.827	0.883	cue_right	52
