onset	duration	trial_type	value
2.0	0.894	target	11
4.037	1.306	target	11
6.462	1.87	nontarget	12
9.765	1.076	nontarget	12
12.11	1.942	target	11
17.021	1.825	target	11
21.635	1.853	nontarget	12
24.553	0.615	target	11
26.4	1.048	target	11
29.204	1.229	nontarget	12
31.69	0.766	nontarget	12
34.314	1.848	target	11
38.482	1.662	nontarget	12
42.821	0.549	target	11
45.949	1.381	nontarget	12
49.451	1.125	target	11
51.962	1.814	target	11
55.108	1.4	nontarget	12
58.432	0.502	nontarget	12
61.512	1.387	nontarget	12
65.486	0.763	target	11
67.47	0.906	target	11
