onset	duration	trial_type	value
2.0	1.838	sequence_presentation	41
6.379	1.056	sequence_presentation	41
10.07	1.587	sequence_presentation	41
14.05	1.408	sequence_presentation	41
17.439	0.52	sequence_presentation	41
19.253	0.85	recall_start	42
21.631	1.181	sequence_presentation	41
25.105	1.536	sequence_presentation	41
27.84	1.762	sequence_presentation	41
30.731	0.553	sequence_presentation	41
34.143	1.261	recall_start	42
36.626	1.622	sequence_presentation	41
39.625	1.727	sequence_presentation	41
43.018	0.689	recall_start	42
46.111	1.76	sequence_presentation	41
49.702	0.862	recall_start	42
53.234	1.282	recall_start	42
55.7	1.487	recall_start	42
58.62	1.488	sequence_presentation	41
62.137	0.874	sequence_presentation	41
64.907	0.953	recall_start	42
