onset	duration	trial_type	value
2.0	0.544	cue_right	52
3.99	1.004	cue_right	52
7.821	0.972	cue_right	52
11.179	1.073	cue_left	51
14.201	1.211	cue_right	52
16.521	1.251	cue_right	52
18.995	1.246	cue_left	51
23.202	1.189	cue_right	52
26.647	1.769	cue_right	52
30.368	1.652	cue_right	52
33.512	0.743	cue_right	52
35.978	1.012	cue_left	51
38.639	0.943	cue_right	52
40.979	1.818	cue_left	51
44.43	1.723	cue_right	52
48.8	1.812	cue_right	52
52.259	1.141	cue_right	52
55.063	0.72	cue_right	52
57.771	1.378	cue_right	52
60.595	0.736	cue_left	51
62.974	1.016	cue_left	51
65.45	0.501	cue_left	51
68.124	1.097	cue_left	51
70.998	1.065	cue_left	51
74.641	1.036	cue_left	51
77.294	1.211	cue_right	52
