onset	duration	trial_type	value
2.0	0.516	cue_right	52
4.915	0.522	cue_right	52
8.129	1.34	cue_right	52
10.73	0.937	cue_left	51
14.155	0.92	cue_right	52
16.449	0.768	cue_left	51
19.777	0.573	cue_left	51
21.735	0.835	cue_right	52
24.446	1.918	cue_right	52
28.377	1.28	cue_right	52
32.419	0.752	cue_right	52
34.593	1.385	cue_right	52
37.429	1.769	cue_left	51
42.024	0.887	cue_left	51
44.652	0.674	cue_left	51
47.359	0.568	cue_left	51
48.985	1.04	cue_left	51
52.332	1.788	cue_left	51
56.269	1.419	cue_left	51
58.942	1.036	cue_right	52
62.026	1.24	cue_left	51
65.674	1.142	cue_left	51
67.897	0.99	cue_right	52
69.924	1.688	cue_left	51
72.972	1.394	cue_right	52
76.981	1.232	cue_right	52
80.464	0.696	cue_left	51
