onset	duration	trial_type	value
2.0	1.644	cue_left	51
4.817	0.937	cue_left	51
6.88	0.799	cue_left	51
9.52	0.814	cue_left	51
12.637	1.14	cue_right	52
16.59	1.279	cue_left	51
20.755	0.713	cue_right	52
24.293	1.225	cue_left	51
26.61	1.136	cue_left	51
29.081	0.943	cue_left	51
32.467	0.858	cue_right	52
35.394	1.333	cue_right	52
39.349	1.205	cue_right	52
43.497	1.54	cue_left	51
47.748	1.54	cue_right	52
50.748	0.881	cue_right	52
53.42	1.69	cue_left	51
57.428	1.356	cue_left	51
60.156	1.522	cue_right	52
64.333	1.245	cue_left	51
