onset	duration	trial_type	value
2.0	1.459	nontarget	12
5.476	1.465	target	11
9.771	0.782	target	11
13.415	0.777	target	11
17.054	1.869	target	11
21.84	0.831	target	11
24.181	0.602	nontarget	12
26.995	1.777	nontarget	12
29.894	1.279	nontarget	12
33.594	1.178	nontarget	12
35.897	1.632	target	11
39.276	1.807	target	11
42.224	1.354	target	11
44.78	0.634	nontarget	12
47.403	1.764	nontarget	12
51.672	0.992	target	11
55.137	1.829	target	11
58.401	1.612	target	11
61.639	1.592	target	11
65.253	0.943	target	11
67.624	1.941	target	11
72.467	0.963	nontarget	12
74.624	1.806	target	11
78.091	1.344	target	11
82.345	1.675	target	11
85.628	1.782	target	11
88.974	1.922	nontarget	12
