onset	duration	trial_type	value
2.0	0.779	cue_left	51
5.523	1.142	cue_right	52
9.162	1.553	cue_left	51
12.173	1.757	cue_right	52
15.321	1.187	cue_right	52
18.354	1.017	cue_left	51
21.976	0.647	cue_left	51
25.006	1.071	cue_left	51
28.75	1.233	cue_left	51
32.486	0.568	cue_right	52
34.719	1.563	cue_left	51
37.625	0.647	cue_left	51
40.998	0.63	cue_right	52
44.161	1.697	cue_right	52
48.025	1.756	cue_right	52
51.151	1.139	cue_right	52
54.408	0.62	cue_left	51
57.996	1.4	cue_left	51
61.323	1.865	cue_left	51
65.453	0.642	cue_right	52
68.691	1.434	cue_right	52
