onset	duration	trial_type	value
2.0	1.296	sequence_presentation	41
5.28	1.903	sequence_presentation	41
8.602	1.334	recall_start	42
11.247	1.656	recall_start	42
15.416	0.903	recall_start	42
19.236	0.929	recall_start	42
21.91	0.727	sequence_presentation	41
23.737	1.164	sequence_presentation	41
27.349	1.616	recall_start	42
30.173	1.085	recall_start	42
32.712	1.67	recall_start	42
35.98	1.359	recall_start	42
40.215	1.79	sequence_presentation	41
44.122	1.282	sequence_presentation	41
48.264	1.834	recall_start	42
52.556	1.74	sequence_presentation	41
55.728	0.993	sequence_presentation	41
58.322	1.229	sequence_presentation	41
61.788	1.074	recall_start	42
63.976	0.995	recall_start	42
66.124	0.534	recall_start	42
68.599	1.093	sequence_presentation	41
72.411	1.633	recall_start	42
76.225	1.745	recall_start	42
79.967	1.175	sequence_presentation	41
83.079	0.753	sequence_presentation	41
