onset	duration	trial_type	value
2.0	1.949	cue_right	52
6.466	1.817	cue_left	51
9.907	0.853	cue_left	51
12.23	0.759	cue_left	51
14.993	1.221	cue_left	51
17.934	0.91	cue_right	52
20.923	1.751	cue_left	51
23.887	1.649	cue_left	51
26.924	1.605	cue_right	52
30.286	1.794	cue_right	52
34.235	1.704	cue_left	51
37.221	1.7	cue_left	51
41.302	1.013	cue_left	51
43.748	1.822	cue_left	51
48.385	1.876	cue_right	52
51.638	0.905	cue_left	51
53.657	0.53	cue_right	52
56.482	1.335	cue_right	52
60.466	1.955	cue_left	51
