onset	duration	trial_type	value
2.0	1.35	recall_start	42
5.638	1.387	sequence_presentation	41
8.282	1.095	recall_start	42
10.767	0.536	sequence_presentation	41
12.768	1.935	recall_start	42
15.816	0.91	sequence_presentation	41
19.156	1.852	sequence_presentation	41
23.01	0.667	recall_start	42
25.559	1.734	sequence_presentation	41
28.398	0.689	sequence_presentation	41
32.084	0.855	recall_start	42
34.575	1.913	recall_start	42
39.077	1.307	recall_start	42
41.444	0.921	sequence_presentation	41
43.996	0.602	recall_start	42
46.866	1.979	sequence_presentation	41
50.783	1.447	sequence_presentation	41
53.258	0.589	recall_start	42
55.777	1.183	recall_start	42
58.661	1.764	recall_start	42
61.441	1.284	recall_start	42
64.519	1.665	recall_start	42
68.586	1.271	recall_start	42
71.085	1.734	sequence_presentation	41
