onset	duration	trial_type	value
2.0	1.934	target	11
5.715	1.298	nontarget	12
9.961	0.672	target	11
13.268	0.539	nontarget	12
15.949	0.685	nontarget	12
17.765	1.842	target	11
21.437	1.41	target	11
24.669	1.369	nontarget	12
27.764	1.443	nontarget	12
31.475	0.959	target	11
34.145	0.658	target	11
37.506	1.736	nontarget	12
41.269	0.603	nontarget	12
44.355	0.845	nontarget	12
46.708	0.602	target	11
49.695	0.508	target	11
51.845	1.953	target	11
55.012	1.338	nontarget	12
57.464	1.248	target	11
59.997	1.873	target	11
63.395	1.293	nontarget	12
66.992	0.906	target	11
70.017	1.85	target	11
74.354	1.985	target	11
78.143	0.986	target	11
80.717	0.696	target	11
83.204	1.782	nontarget	12
86.474	1.415	nontarget	12
