onset	duration	trial_type	value
2.0	1.443	sequence_presentation	41
4.659	1.779	sequence_presentation	41
8.475	0.63	recall_start	42
11.03	1.039	recall_start	42
13.765	0.95	sequence_presentation	41
16.616	1.708	sequence_presentation	41
19.423	1.249	recall_start	42
22.172	1.415	recall_start	42
25.391	1.374	recall_start	42
28.64	1.374	sequence_presentation	41
32.714	1.783	sequence_presentation	41
35.619	1.624	sequence_presentation	41
39.658	1.982	recall_start	42
42.884	1.59	sequence_presentation	41
46.929	1.884	recall_start	42
51.744	0.782	recall_start	42
53.784	1.793	sequence_presentation	41
58.047	0.899	sequence_presentation	41
60.618	1.06	recall_start	42
63.675	1.182	recall_start	42
66.512	1.881	recall_start	42
71.212	1.167	recall_start	42
73.762	0.985	recall_start	42
75.965	1.883	recall_start	42
79.506	0.835	recall_start	42
82.549	1.757	sequence_presentation	41
