onset	duration	trial_type	value
2.0	0.857	cue_left	51
4.272	1.549	cue_left	51
8.612	0.867	cue_left	51
11.251	0.788	cue_left	51
13.093	1.84	cue_right	52
16.911	1.761	cue_right	52
21.462	1.063	cue_right	52
23.594	1.576	cue_left	51
27.674	1.578	cue_right	52
31.242	0.759	cue_left	51
34.303	1.045	cue_left	51
37.583	0.713	cue_left	51
40.7	0.835	cue_right	52
43.304	1.636	cue_left	51
47.026	1.337	cue_right	52
50.927	1.099	cue_left	51
53.662	1.465	cue_right	52
56.974	1.172	cue_right	52
60.412	0.715	cue_left	51
63.223	1.112	cue_left	51
66.253	1.173	cue_right	52
68.593	0.67	cue_left	51
71.027	1.087	cue_left	51
73.246	1.63	cue_right	52
76.599	1.715	cue_right	52
79.764	1.919	cue_right	52
82.978	0.879	cue_left	51
86.222	0.611	cue_left	51
