onset	duration	trial_type	value
2.0	1.978	cue_right	52
5.033	0.831	cue_left	51
8.415	0.638	cue_right	52
11.614	1.005	cue_left	51
14.811	1.266	cue_left	51
18.027	1.721	cue_right	52
22.414	0.738	cue_right	52
25.558	1.555	cue_right	52
28.656	1.858	cue_right	52
32.692	1.213	cue_left	51
36.667	1.64	cue_left	51
39.346	1.96	cue_left	51
43.412	0.826	cue_right	52
46.399	1.722	cue_right	52
51.073	0.973	cue_right	52
53.457	1.657	cue_left	51
57.205	1.426	cue_right	52
60.261	0.671	cue_right	52
62.561	1.837	cue_right	52
