onset	duration	trial_type	value
2.0	0.612	recall_start	42
4.222	0.93	sequence_presentation	41
7.661	1.865	recall_start	42
10.735	1.65	sequence_presentation	41
13.755	0.587	recall_start	42
15.641	0.988	recall_start	42
18.766	0.586	sequence_presentation	41
20.718	1.384	sequence_presentation	41
24.072	0.675	sequence_presentation	41
26.302	1.91	recall_start	42
29.325	0.597	sequence_presentation	41
32.89	1.06	sequence_presentation	41
36.754	1.07	recall_start	42
39.086	1.294	sequence_presentation	41
41.415	1.273	sequence_presentation	41
44.662	0.673	recall_start	42
47.029	1.307	sequence_presentation	41
49.687	1.751	recall_start	42
53.732	1.407	recall_start	42
56.756	1.629	recall_start	42
61.155	1.877	sequence_presentation	41
65.697	1.266	recall_start	42
