onset	duration	trial_type	value
2.0	1.527	cue_right	52
6.366	1.528	cue_right	52
10.635	1.411	cue_left	51
13.05	0.626	cue_left	51
16.372	0.884	cue_right	52
19.678	1.505	cue_right	52
23.563	0.509	cue_left	51
26.338	0.825	cue_left	51
29.831	1.519	cue_left	51
34.027	0.805	cue_right	52
37.479	1.657	cue_right	52
40.662	1.447	cue_right	52
44.792	0.528	cue_left	51
47.022	1.477	cue_left	51
51.233	1.511	cue_right	52
55.509	1.651	cue_left	51
58.699	1.176	cue_right	52
61.472	0.772	cue_right	52
64.16	0.809	cue_left	51
66.203	1.429	cue_left	51
69.326	1.657	cue_right	52
73.021	1.863	cue_right	52
