onset	duration	trial_type	value
2.0	0.74	cue_left	51
4.344	0.535	cue_right	52
7.272	1.605	cue_right	52
10.264	1.777	cue_right	52
13.404	1.1	cue_left	51
17.135	1.397	cue_right	52
19.825	0.67	cue_right	52
22.724	0.632	cue_left	51
24.713	1.564	cue_left	51
28.674	0.736	cue_left	51
31.969	0.725	cue_left	51
35.027	1.367	cue_right	52
39.188	0.796	cue_left	51
42.654	1.933	cue_left	51
46.477	1.596	cue_right	52
49.476	1.149	cue_left	51
53.191	1.146	cue_left	51
56.181	1.602	cue_left	51
59.855	0.933	cue_right	52
62.437	1.266	cue_left	51
65.11	0.932	cue_left	51
67.527	0.917	cue_left	51
70.215	1.284	cue_left	51
72.503	1.715	cue_right	52
76.858	1.243	cue_right	52
