onset	duration	trial_type	value
2.0	1.839	cue_right	52
4.903	1.196	cue_left	51
7.173	0.989	cue_right	52
10.079	1.362	cue_right	52
14.03	1.996	cue_left	51
18.965	0.607	cue_right	52
22.211	1.074	cue_left	51
25.197	1.992	cue_right	52
29.617	1.076	cue_left	51
32.698	0.589	cue_left	51
36.078	1.62	cue_right	52
39.55	1.619	cue_left	51
43.728	1.861	cue_left	51
47.688	1.529	cue_right	52
51.869	0.514	cue_left	51
55.25	0.685	cue_left	51
58.139	1.451	cue_left	51
61.558	1.668	cue_left	51
65.593	0.83	cue_left	51
67.467	1.415	cue_left	51
70.878	0.677	cue_left	51
73.462	1.596	cue_right	52
76.251	1.623	cue_right	52
80.644	0.851	cue_left	51
82.59	0.585	cue_left	51
