onset	duration	trial_type	value
2.0	0.871	cue_left	51
4.535	0.702	cue_left	51
6.547	1.431	cue_right	52
10.604	1.0	cue_left	51
14.329	0.752	cue_left	51
16.141	1.396	cue_left	51
20.281	1.487	cue_right	52
23.178	0.738	cue_left	51
25.772	0.613	cue_left	51
28.011	0.627	cue_left	51
30.789	1.855	cue_right	52
34.694	1.038	cue_right	52
38.508	1.059	cue_left	51
41.737	0.818	cue_right	52
44.329	1.398	cue_left	51
47.976	1.968	cue_left	51
51.806	0.563	cue_left	51
54.04	1.599	cue_right	52
58.433	1.213	cue_left	51
62.282	1.774	cue_left	51
66.871	0.625	cue_left	51
69.749	0.807	cue_left	51
72.665	0.966	cue_right	52
74.644	0.741	cue_right	52
76.81	1.48	cue_left	51
79.333	1.14	cue_right	52
82.342	0.557	cue_left	51
