onset	duration	trial_type	value
2.0	0.524	cue_left	51
4.023	1.981	cue_left	51
7.337	0.808	cue_left	51
9.602	1.059	cue_right	52
13.282	1.066	cue_left	51
16.026	1.005	cue_left	51
18.861	1.171	cue_left	51
22.155	0.984	cue_left	51
24.87	0.593	cue_right	52
27.127	1.619	cue_right	52
30.616	1.904	cue_left	51
34.258	0.823	cue_left	51
36.136	0.634	cue_left	51
37.841	1.4	cue_left	51
41.526	1.057	cue_right	52
43.913	0.873	cue_left	51
47.51	1.529	cue_right	52
50.883	1.765	cue_left	51
54.6	1.544	cue_right	52
57.351	1.0	cue_right	52
61.12	0.869	cue_left	51
64.252	1.864	cue_right	52
