onset	duration	trial_type	value
2.0	0.527	cue_left	51
4.183	1.067	cue_right	52
7.137	1.217	cue_left	51
10.442	0.989	cue_right	52
12.633	1.091	cue_right	52
15.732	0.669	cue_right	52
19.299	1.488	cue_left	51
22.15	0.951	cue_right	52
25.207	0.531	cue_left	51
27.298	0.981	cue_right	52
29.449	1.676	cue_left	51
32.497	1.84	cue_left	51
35.609	0.601	cue_right	52
39.055	0.708	cue_left	51
41.501	1.168	cue_right	52
44.879	1.418	cue_left	51
48.47	1.529	cue_left	51
51.417	1.555	cue_left	51
54.378	1.404	cue_left	51
57.723	1.151	cue_left	51
