onset	duration	trial_type	value
2.0	1.852	target	11
6.711	1.467	target	11
10.779	1.552	nontarget	12
13.64	1.917	nontarget	12
17.217	0.812	target	11
20.466	1.229	target	11
24.465	1.698	target	11
28.02	1.631	nontarget	12
31.991	1.02	target	11
35.673	1.742	nontarget	12
40.242	1.088	target	11
42.412	1.668	nontarget	12
45.855	1.54	nontarget	12
49.139	1.534	nontarget	12
52.962	1.572	nontarget	12
57.285	0.821	nontarget	12
60.788	0.573	nontarget	12
62.74	1.637	nontarget	12
67.102	1.109	nontarget	12
69.73	1.438	target	11
73.858	1.297	nontarget	12
77.317	1.445	target	11
80.855	0.545	nontarget	12
82.748	1.548	nontarget	12
85.356	1.836	nontarget	12
88.548	1.708	nontarget	12
92.567	0.986	nontarget	12
95.269	1.541	target	11
99.367	1.599	nontarget	12
