onset	duration	trial_type	value
2.0	1.289	recall_start	42
5.015	1.666	sequence_presentation	41
8.866	1.066	recall_start	42
11.727	0.565	recall_start	42
14.227	0.921	recall_start	42
16.77	1.127	recall_start	42
19.92	1.972	sequence_presentation	41
24.256	0.851	recall_start	42
26.403	1.889	recall_start	42
29.31	1.03	sequence_presentation	41
32.922	0.613	recall_start	42
36.333	1.556	recall_start	42
39.782	1.534	recall_start	42
44.133	0.699	sequence_presentation	41
47.795	1.024	sequence_presentation	41
51.703	1.242	recall_start	42
54.375	1.712	recall_start	42
57.45	1.95	sequence_presentation	41
62.125	1.083	sequence_presentation	41
65.598	0.504	recall_start	42
68.512	1.394	sequence_presentation	41
