onset	duration	trial_type	value
2.0	0.876	recall_start	42
3.955	1.338	sequence_presentation	41
7.544	0.863	recall_start	42
10.254	1.52	recall_start	42
13.512	0.528	recall_start	42
16.709	1.686	sequence_presentation	41
20.971	1.224	sequence_presentation	41
23.661	1.075	recall_start	42
27.212	1.994	recall_start	42
31.285	1.415	recall_start	42
34.059	0.743	sequence_presentation	41
36.201	1.498	sequence_presentation	41
39.188	0.985	sequence_presentation	41
41.82	1.356	recall_start	42
45.169	1.859	sequence_presentation	41
49.563	1.19	sequence_presentation	41
53.447	0.704	recall_start	42
56.944	0.822	recall_start	42
59.371	1.225	sequence_presentation	41
62.513	1.464	sequence_presentation	41
65.208	0.604	sequence_presentation	41
68.143	1.577	recall_start	42
71.972	1.813	sequence_presentation	41
75.667	0.633	sequence_presentation	41
77.806	1.186	recall_start	42
80.166	1.309	recall_start	42
83.575	0.671	recall_start	42
85.604	0.936	sequence_presentation	41
