onset	duration	trial_type	value
2.0	1.434	cue_right	52
5.272	0.526	cue_right	52
7.895	0.691	cue_right	52
11.435	1.241	cue_left	51
14.496	0.548	cue_right	52
16.143	1.385	cue_right	52
20.514	0.559	cue_right	52
23.0	1.535	cue_right	52
26.512	1.099	cue_left	51
28.913	0.887	cue_left	51
32.653	1.63	cue_right	52
36.467	1.655	cue_left	51
39.19	0.526	cue_right	52
42.244	0.86	cue_left	51
44.768	1.357	cue_right	52
47.522	1.231	cue_left	51
51.67	1.784	cue_right	52
54.976	1.058	cue_right	52
58.561	1.964	cue_left	51
62.423	0.737	cue_right	52
65.552	0.916	cue_left	51
68.379	1.873	cue_left	51
72.499	1.589	cue_left	51
76.255	1.567	cue_left	51
78.89	1.443	cue_right	52
82.331	0.513	cue_left	51
